bus_id,x,y,degree,symbol_type,ss_type,name,cross_prefecture,border_side,bus_type,load_mw,load_mvar,p_gen_mw,q_gen_mvar,v_pu,region
30250,642.78,831.51,2,substation_or_sw,開閉所,鍋田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30251,642.0,855.12,1,junction,,鍋田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30252,597.88,639.56,3,substation_or_sw,開閉所,仙台,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30253,582.0,685.8,1,substation_or_sw,開閉所,荒巻,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30254,596.76,665.64,2,substation_or_sw,開閉所,七北田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30255,696.6,806.4,0,substation_or_sw,開閉所,卸町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30256,670.08,835.68,1,substation_or_sw,開閉所,長町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30257,627.6,835.08,1,substation_or_sw,変電所,鍋田,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30258,705.909,785.657,1,substation_or_sw,開閉所,卸町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30259,724.14,770.34,2,substation_or_sw,開閉所,福田町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30260,702.63,750.93,2,substation_or_sw,変電所,苦竹,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30261,710.04,767.12,3,substation_or_sw,開閉所,福田町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30262,721.32,754.56,1,substation_or_sw,変電所,福田町,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30263,599.16,833.4,1,substation_or_sw,変電所,土樋,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30264,611.64,831.0,1,junction,,土樋,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30265,591.12,680.16,1,substation_or_sw,変電所,七北田,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30266,697.08,716.52,1,substation_or_sw,開閉所,小鶴新田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30267,688.44,722.4,1,substation_or_sw,開閉所,小鶴新田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30268,693.81,737.97,2,substation_or_sw,開閉所,苦竹,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30269,752.76,793.92,1,junction,,東若林,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30270,724.56,793.92,1,junction,,卸町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30271,716.22,822.78,0,substation_or_sw,開閉所,沖野,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30272,617.82,662.64,2,generator,発電所,七北田,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30273,645.27,680.28,2,substation_or_sw,開閉所,鶴ヶ谷,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30274,708.24,736.2,2,junction,,苦竹,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30275,681.0,683.52,2,junction,,小鶴新田,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30276,722.88,807.72,2,substation_or_sw,開閉所,東若林,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30277,573.84,800.31,0,substation_or_sw,変電所,八木山,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30278,583.92,769.68,1,junction,,大町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30279,611.16,761.04,2,substation_or_sw,開閉所,広瀬通,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30280,652.32,726.72,1,substation_or_sw,開閉所,中仙台,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30281,599.52,753.58,2,substation_or_sw,変電所,大町,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30282,634.08,738.24,3,substation_or_sw,開閉所,中仙台,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30283,652.152,769.176,1,substation_or_sw,開閉所,五ツ橋,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30284,624.36,690.0,1,substation_or_sw,開閉所,旭ヶ丘,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30285,604.32,703.32,1,substation_or_sw,変電所,堤通,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30286,578.64,713.7,2,substation_or_sw,変電所,堤通,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30287,605.76,722.4,1,substation_or_sw,開閉所,勾当台,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30288,623.58,767.58,0,substation_or_sw,開閉所,柳町通,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30289,552.84,742.68,1,generator,発電所,（340701）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30290,558.84,733.68,1,junction,,（340706）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30291,568.8,770.7,0,substation_or_sw,変電所,大町,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30292,613.44,736.56,1,substation_or_sw,開閉所,本町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30293,233.76,835.68,1,generator,発電所,（340501）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30294,230.64,822.36,1,junction,,（340501）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30295,217.32,453.0,1,generator,発電所,（341005）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30296,407.96,557.64,1,generator,発電所,（341110）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30297,264.84,578.28,1,generator,発電所,（340905）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30298,274.44,569.4,1,generator,発電所,（340905）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30299,274.44,1063.441,1,generator,発電所,（340308）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30300,288.0,1062.481,1,junction,,丸森,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30301,513.0,315.12,1,substation_or_sw,開閉所,佐沼,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30302,510.6,332.28,1,substation_or_sw,変電所,佐沼,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30303,492.24,1011.841,1,junction,,開閉所,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30304,514.8,1011.841,1,junction,,開閉所,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30305,452.76,722.04,1,generator,発電所,多賀城,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30306,148.44,1025.401,1,generator,発電所,（340305）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30307,163.8,1025.281,1,junction,,（340305）,True,W/S,PQ,0.0,0.0,0.0,0.0,1.0,04
30308,306.96,716.16,1,substation_or_sw,開閉所,本町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30309,326.84,715.36,3,substation_or_sw,開閉所,勾当台,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30310,218.52,787.5,2,generator,発電所,（340503）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30311,308.64,166.56,1,generator,発電所,（341016）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30312,263.76,225.72,1,generator,発電所,（341014）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30313,183.84,444.84,1,generator,発電所,（341026）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30314,231.48,620.1,0,substation_or_sw,変電所,明通,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30315,98.04,958.201,1,junction,,（340301）,True,W/S,PQ,0.0,0.0,0.0,0.0,1.0,04
30316,214.14,725.88,2,substation_or_sw,開閉所,愛子,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30317,266.76,808.08,1,substation_or_sw,開閉所,（340506）,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30318,279.36,799.08,1,generator,発電所,（340504）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30319,718.77,418.23,4,substation_or_sw,変電所,五ツ橋,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30320,707.52,408.96,2,substation_or_sw,変電所,,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30321,712.65,383.535,4,substation_or_sw,変電所,錦町,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30322,706.8,361.56,2,substation_or_sw,変電所,仙台市内３３ｋV系統図,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30323,744.0,363.274,7,substation_or_sw,開閉所,錦町,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30324,731.52,436.86,4,substation_or_sw,変電所,五ツ橋,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30325,754.44,439.584,5,substation_or_sw,開閉所,五ツ橋,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30326,782.58,415.62,2,substation_or_sw,変電所,五ツ橋,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30327,769.86,407.58,2,substation_or_sw,変電所,五ツ橋,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30329,512.75,446.34,0,substation_or_sw,開閉所,箟岳,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30330,291.489,818.098,2,substation_or_sw,変電所,（340504）,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30331,493.56,958.441,1,junction,,,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30332,503.76,958.441,3,junction,,変電所,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30333,516.24,958.441,1,junction,,変電所,True,S,PQ,0.0,0.0,0.0,0.0,1.0,04
30334,503.76,983.401,1,substation_or_sw,開閉所,変電所,False,,PQ,0.0,0.0,0.0,0.0,1.0,04
30335,503.39,1037.581,0,substation_or_sw,変電所,発電所,False,,PQ,4.0,1.9373,0.0,0.0,1.0,04
30336,218.87,211.02,0,generator,発電所,（341020）,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30337,504.35,1075.021,0,generator,発電所,発電所,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30338,432.96,326.7,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30339,436.5,636.9,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30340,415.62,509.04,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30341,311.04,235.8,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30342,497.28,578.34,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,04
30343,401.58,649.7,1,source,上位系統電源,大日_SRC,False,,PV,0.0,0.0,16.0,7.7492,1.05,04
30344,217.52,399.0,1,source,上位系統電源,宮崎_SRC,False,,PV,0.0,0.0,0.0,0.0,1.05,04
30345,385.8,178.22,1,source,上位系統電源,岩ヶ崎_SRC,False,,PV,0.0,0.0,16.0,7.7492,1.05,04
40000,226.8,907.68,2,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40001,220.68,945.48,1,generator,発電所,,False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40002,643.2,638.8,3,substation_or_sw,開閉所,天童,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40003,678.696,739.32,5,substation_or_sw,開閉所,東山形,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40004,647.64,683.04,3,substation_or_sw,開閉所,宮町,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40005,438.18,827.7,2,substation_or_sw,開閉所,長井,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40006,485.19,891.42,4,substation_or_sw,開閉所,置賜,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40007,460.44,866.52,1,junction,,置賜,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40008,490.08,849.68,3,substation_or_sw,開閉所,宮内,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40009,580.48,804.44,3,substation_or_sw,開閉所,上山,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40010,502.28,968.061,4,substation_or_sw,開閉所,花沢,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40011,497.84,1022.401,3,substation_or_sw,開閉所,米沢,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40012,448.02,571.2,2,generator,発電所,(350201),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40013,545.808,599.352,3,substation_or_sw,開閉所,陵西,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40014,653.16,505.92,2,substation_or_sw,開閉所,楯岡,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40015,642.72,535.08,1,junction,,東根,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40016,619.368,726.288,3,substation_or_sw,開閉所,城南,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40017,637.8,723.72,2,substation_or_sw,開閉所,本町通,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40018,275.16,375.48,1,substation_or_sw,1次変電所,大山,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40019,327.28,384.92,3,substation_or_sw,開閉所,鶴岡,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40020,304.92,277.89,2,substation_or_sw,変電所,南酒田,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40021,352.4,279.52,3,substation_or_sw,開閉所,酒田,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40022,338.92,199.6,3,substation_or_sw,開閉所,酒田北港,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40023,323.58,189.06,2,generator,発電所,酒田北港,False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40024,348.18,187.56,2,substation_or_sw,開閉所,(350705),False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40025,345.264,267.144,5,substation_or_sw,開閉所,酒田,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40026,393.54,343.08,2,substation_or_sw,開閉所,藤島,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40027,433.12,374.88,3,generator,発電所,(350910),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40028,582.08,716.68,6,substation_or_sw,開閉所,山形,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40029,577.12,603.12,3,substation_or_sw,1次変電所,寒河江,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40030,506.32,691.68,3,substation_or_sw,開閉所,宮宿,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40031,520.26,353.64,2,substation_or_sw,開閉所,戸沢,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40032,574.8,347.16,1,substation_or_sw,開閉所,(350107),False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40033,583.5,531.12,2,substation_or_sw,開閉所,西村山,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40034,415.32,690.72,1,generator,発電所,(350302),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40035,455.28,678.42,2,generator,発電所,(350301),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40036,362.28,241.6,3,substation_or_sw,開閉所,東酒田,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40037,326.76,270.36,1,substation_or_sw,開閉所,南酒田,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40038,314.82,344.64,4,substation_or_sw,開閉所,北鶴岡,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40039,370.2,334.04,3,substation_or_sw,開閉所,庄内,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40040,433.2,414.36,1,generator,発電所,(350908),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40041,309.32,516.12,3,substation_or_sw,開閉所,(350903),False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40042,291.18,550.62,2,generator,発電所,(351001),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40043,275.76,570.96,2,generator,発電所,(351002),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40044,285.72,588.48,1,generator,発電所,(351002),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40045,370.84,487.0,3,generator,発電所,(350913),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40046,383.64,516.48,1,generator,発電所,(350902),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40047,569.94,384.54,2,substation_or_sw,開閉所,(350107),False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40048,585.0,353.04,2,substation_or_sw,1次変電所,鳥越,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40049,555.84,277.56,1,substation_or_sw,1次変電所,真室川,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40050,622.16,448.52,3,substation_or_sw,1次変電所,大石田,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40051,662.88,432.48,2,substation_or_sw,開閉所,尾花沢,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40052,696.6,668.88,1,junction,,大野目,True,E,PQ,0.0,0.0,0.0,0.0,1.0,05
40053,662.94,658.8,2,substation_or_sw,開閉所,高瀬,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40054,492.36,684.48,1,junction,,宮宿,True,unknown,PQ,0.0,0.0,0.0,0.0,1.0,05
40055,487.8,701.16,1,generator,発電所,(350303),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40056,642.12,803.4,1,substation_or_sw,開閉所,蔵王,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40057,451.02,916.92,2,substation_or_sw,1次変電所,小松,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40058,480.84,915.36,1,junction,,小松,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40059,500.28,935.04,2,substation_or_sw,開閉所,窪田町,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40060,356.88,826.74,2,generator,発電所,(350503),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40061,322.68,807.96,1,generator,発電所,(350504),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40062,501.6,921.6,1,substation_or_sw,開閉所,窪田町,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40063,513.0,921.6,1,substation_or_sw,変電所,窪田町,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40064,508.4,905.56,1,substation_or_sw,開閉所,石岡,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40065,544.32,909.6,1,substation_or_sw,開閉所,高畠,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40066,593.68,633.2,3,substation_or_sw,開閉所,長崎,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40067,686.205,561.952,2,substation_or_sw,変電所,東根,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40068,609.0,620.64,1,junction,,栄町通,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40069,636.42,581.1,2,substation_or_sw,開閉所,神町,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40070,604.08,761.76,1,substation_or_sw,開閉所,谷柏,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40071,622.78,749.34,2,substation_or_sw,開閉所,桜田,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40072,642.96,553.44,1,junction,,東根,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40073,580.92,772.08,1,junction,,谷柏,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40074,593.52,772.8,1,substation_or_sw,開閉所,谷柏,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40075,406.68,895.2,1,substation_or_sw,開閉所,飯豊町,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40076,649.44,436.2,1,junction,,尾花沢,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40077,653.28,447.6,1,substation_or_sw,変電所,尾花沢,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40078,565.68,307.44,1,junction,,真室川,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40079,594.72,319.2,1,substation_or_sw,開閉所,新庄十日町,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40080,417.24,175.62,2,generator,発電所,(350711),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40081,468.0,153.36,1,generator,発電所,(350702),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40082,299.2,351.12,3,substation_or_sw,開閉所,北鶴岡,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40083,340.92,452.4,2,junction,,(350906),False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40084,314.6,478.6,3,generator,発電所,(350903),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40085,361.98,145.38,2,substation_or_sw,開閉所,遊佐,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40086,376.92,154.62,4,generator,発電所,(350706),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40087,357.36,112.8,1,junction,,遊佐,True,N,PQ,0.0,0.0,0.0,0.0,1.0,05
40088,537.096,981.625,3,substation_or_sw,開閉所,八幡原,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40089,519.36,1002.001,1,junction,,八幡原,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40090,552.84,972.121,1,substation_or_sw,変電所,八幡原,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40091,704.16,335.04,1,substation_or_sw,開閉所,向町,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40092,221.0,867.0,3,junction,,小国,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40093,251.52,857.46,2,substation_or_sw,開閉所,小国,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40094,181.08,859.92,1,junction,,,True,W,PQ,0.0,0.0,0.0,0.0,1.0,05
40095,299.88,871.8,1,generator,発電所,小国,False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40096,320.52,305.28,1,substation_or_sw,開閉所,浜中,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40097,354.42,303.0,2,junction,,庄内,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40098,588.96,749.52,1,substation_or_sw,開閉所,桜田,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40099,597.12,738.96,1,substation_or_sw,変電所,桜田,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40100,562.32,609.08,1,substation_or_sw,1次変電所,寒河江,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40101,648.6,624.24,1,substation_or_sw,変電所,久野本,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40102,635.82,563.58,0,substation_or_sw,変電所,神町,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40103,627.84,700.56,2,substation_or_sw,開閉所,宮町,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40104,295.32,389.16,1,junction,,西鶴岡,True,unknown,PQ,0.0,0.0,0.0,0.0,1.0,05
40105,299.04,377.16,1,substation_or_sw,開閉所,西鶴岡,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40106,651.36,740.4,1,substation_or_sw,開閉所,松波,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40107,624.78,682.44,2,substation_or_sw,変電所,宮町,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40108,590.88,651.84,1,junction,,長崎,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40109,709.8,574.92,1,substation_or_sw,変電所,東根,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40110,451.2,175.32,1,junction,,(350702),False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40111,451.2,163.92,1,generator,発電所,(350702),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40112,328.56,347.16,1,substation_or_sw,変電所,北鶴岡,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40113,306.6,361.56,1,substation_or_sw,変電所,西鶴岡,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40114,326.16,502.68,1,generator,発電所,(351004),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40115,408.36,553.08,1,generator,発電所,(350909),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40116,419.88,548.4,1,junction,,(350909),False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40117,395.16,526.32,1,substation_or_sw,変電所,(350902),False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40118,407.52,522.84,1,substation_or_sw,変電所,(350902),False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40119,502.17,950.46,0,junction,,花沢,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40120,490.8,1006.161,1,generator,発電所,米沢,False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40121,480.24,1014.121,1,substation_or_sw,変電所,(350604),False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40122,606.0,1066.921,1,junction,,板谷,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40123,587.88,1051.241,1,substation_or_sw,開閉所,大沢(開),False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40124,564.72,1060.201,1,substation_or_sw,変電所,大沢(開),False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40125,573.36,1039.681,1,substation_or_sw,開閉所,大沢(開),False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40126,526.62,842.4,0,substation_or_sw,開閉所,宮内,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40127,424.32,824.58,0,substation_or_sw,変電所,長井,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40128,571.08,569.04,1,junction,,寒河江,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40129,604.68,569.16,1,substation_or_sw,開閉所,谷地,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40130,486.48,564.84,1,generator,発電所,(350202),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40131,485.76,579.0,1,junction,,(350203),False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40132,591.24,620.52,0,substation_or_sw,開閉所,栄町通,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40133,554.7,712.2,0,substation_or_sw,開閉所,古館,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40134,615.16,708.36,1,substation_or_sw,変電所,あかねヶ丘,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40135,619.8,663.9,0,substation_or_sw,変電所,天童,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40136,658.2,648.24,1,substation_or_sw,変電所,天童,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40137,624.12,602.64,1,junction,,栄町通,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40138,639.36,606.72,1,substation_or_sw,開閉所,久野本,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40139,586.32,789.54,0,substation_or_sw,変電所,谷柏,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40140,633.3,625.08,0,substation_or_sw,変電所,天童,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40141,372.72,179.16,1,generator,発電所,(350705),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40142,358.2,179.16,1,substation_or_sw,開閉所,(350705),False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40143,315.576,231.168,1,substation_or_sw,変電所,北酒田,False,,PQ,4.0,1.9373,0.0,0.0,1.0,05
40144,333.12,216.84,1,generator,発電所,(350804),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40145,345.48,216.84,1,junction,,東酒田,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40146,322.2,203.28,1,generator,発電所,(350804),False,,PQ,0.0,0.0,5.0,2.4216,1.0,05
40147,344.16,235.08,1,junction,,酒田,False,,PQ,0.0,0.0,0.0,0.0,1.0,05
40148,342.72,246.72,1,junction,,南酒田,True,N,PQ,0.0,0.0,0.0,0.0,1.0,05
